ticker,bench,events_total,days_with_entry,advanced_events_total,stack_POST1_best_long_rate,stack_POST1_best_long_total,stack_POST1_best_long_lo,stack_POST1_best_long_hi,stack_POST1_best_long_avg_move,stack_POST1_best_short_rate,stack_POST1_best_short_total,stack_POST1_best_short_lo,stack_POST1_best_short_hi,stack_POST1_best_short_avg_move,stack_POST2_best_long_rate,stack_POST2_best_long_total,stack_POST2_best_long_lo,stack_POST2_best_long_hi,stack_POST2_best_long_avg_move,stack_POST2_best_short_rate,stack_POST2_best_short_total,stack_POST2_best_short_lo,stack_POST2_best_short_hi,stack_POST2_best_short_avg_move,stack_BLUE1_best_long_rate,stack_BLUE1_best_long_total,stack_BLUE1_best_long_lo,stack_BLUE1_best_long_hi,stack_BLUE1_best_long_avg_move,stack_BLUE1_best_short_rate,stack_BLUE1_best_short_total,stack_BLUE1_best_short_lo,stack_BLUE1_best_short_hi,stack_BLUE1_best_short_avg_move,stack_BLUE2_best_long_rate,stack_BLUE2_best_long_total,stack_BLUE2_best_long_lo,stack_BLUE2_best_long_hi,stack_BLUE2_best_long_avg_move,stack_BLUE2_best_short_rate,stack_BLUE2_best_short_total,stack_BLUE2_best_short_lo,stack_BLUE2_best_short_hi,stack_BLUE2_best_short_avg_move,stack_BLUE3_best_long_rate,stack_BLUE3_best_long_total,stack_BLUE3_best_long_lo,stack_BLUE3_best_long_hi,stack_BLUE3_best_long_avg_move,stack_BLUE3_best_short_rate,stack_BLUE3_best_short_total,stack_BLUE3_best_short_lo,stack_BLUE3_best_short_hi,stack_BLUE3_best_short_avg_move,devsig_POST1_best_long_rate,devsig_POST1_best_long_total,devsig_POST1_best_long_lo,devsig_POST1_best_long_hi,devsig_POST1_best_long_avg_move,devsig_POST1_best_short_rate,devsig_POST1_best_short_total,devsig_POST1_best_short_lo,devsig_POST1_best_short_hi,devsig_POST1_best_short_avg_move,devsig_POST2_best_long_rate,devsig_POST2_best_long_total,devsig_POST2_best_long_lo,devsig_POST2_best_long_hi,devsig_POST2_best_long_avg_move,devsig_POST2_best_short_rate,devsig_POST2_best_short_total,devsig_POST2_best_short_lo,devsig_POST2_best_short_hi,devsig_POST2_best_short_avg_move,devsig_BLUE1_best_long_rate,devsig_BLUE1_best_long_total,devsig_BLUE1_best_long_lo,devsig_BLUE1_best_long_hi,devsig_BLUE1_best_long_avg_move,devsig_BLUE1_best_short_rate,devsig_BLUE1_best_short_total,devsig_BLUE1_best_short_lo,devsig_BLUE1_best_short_hi,devsig_BLUE1_best_short_avg_move,devsig_BLUE2_best_long_rate,devsig_BLUE2_best_long_total,devsig_BLUE2_best_long_lo,devsig_BLUE2_best_long_hi,devsig_BLUE2_best_long_avg_move,devsig_BLUE2_best_short_rate,devsig_BLUE2_best_short_total,devsig_BLUE2_best_short_lo,devsig_BLUE2_best_short_hi,devsig_BLUE2_best_short_avg_move,devsig_BLUE3_best_long_rate,devsig_BLUE3_best_long_total,devsig_BLUE3_best_long_lo,devsig_BLUE3_best_long_hi,devsig_BLUE3_best_long_avg_move,devsig_BLUE3_best_short_rate,devsig_BLUE3_best_short_total,devsig_BLUE3_best_short_lo,devsig_BLUE3_best_short_hi,devsig_BLUE3_best_short_avg_move,bench_POST1_best_long_rate,bench_POST1_best_long_total,bench_POST1_best_long_lo,bench_POST1_best_long_hi,bench_POST1_best_long_avg_move,bench_POST1_best_short_rate,bench_POST1_best_short_total,bench_POST1_best_short_lo,bench_POST1_best_short_hi,bench_POST1_best_short_avg_move,bench_POST2_best_long_rate,bench_POST2_best_long_total,bench_POST2_best_long_lo,bench_POST2_best_long_hi,bench_POST2_best_long_avg_move,bench_POST2_best_short_rate,bench_POST2_best_short_total,bench_POST2_best_short_lo,bench_POST2_best_short_hi,bench_POST2_best_short_avg_move,bench_BLUE1_best_long_rate,bench_BLUE1_best_long_total,bench_BLUE1_best_long_lo,bench_BLUE1_best_long_hi,bench_BLUE1_best_long_avg_move,bench_BLUE1_best_short_rate,bench_BLUE1_best_short_total,bench_BLUE1_best_short_lo,bench_BLUE1_best_short_hi,bench_BLUE1_best_short_avg_move,bench_BLUE2_best_long_rate,bench_BLUE2_best_long_total,bench_BLUE2_best_long_lo,bench_BLUE2_best_long_hi,bench_BLUE2_best_long_avg_move,bench_BLUE2_best_short_rate,bench_BLUE2_best_short_total,bench_BLUE2_best_short_lo,bench_BLUE2_best_short_hi,bench_BLUE2_best_short_avg_move,bench_BLUE3_best_long_rate,bench_BLUE3_best_long_total,bench_BLUE3_best_long_lo,bench_BLUE3_best_long_hi,bench_BLUE3_best_long_avg_move,bench_BLUE3_best_short_rate,bench_BLUE3_best_short_total,bench_BLUE3_best_short_lo,bench_BLUE3_best_short_hi,bench_BLUE3_best_short_avg_move,adv_stack_POST1_best_long_rate,adv_stack_POST1_best_long_total,adv_stack_POST1_best_long_lo,adv_stack_POST1_best_long_hi,adv_stack_POST1_best_long_avg_move,adv_stack_POST1_best_short_rate,adv_stack_POST1_best_short_total,adv_stack_POST1_best_short_lo,adv_stack_POST1_best_short_hi,adv_stack_POST1_best_short_avg_move,adv_stack_POST2_best_long_rate,adv_stack_POST2_best_long_total,adv_stack_POST2_best_long_lo,adv_stack_POST2_best_long_hi,adv_stack_POST2_best_long_avg_move,adv_stack_POST2_best_short_rate,adv_stack_POST2_best_short_total,adv_stack_POST2_best_short_lo,adv_stack_POST2_best_short_hi,adv_stack_POST2_best_short_avg_move,adv_stack_BLUE1_best_long_rate,adv_stack_BLUE1_best_long_total,adv_stack_BLUE1_best_long_lo,adv_stack_BLUE1_best_long_hi,adv_stack_BLUE1_best_long_avg_move,adv_stack_BLUE1_best_short_rate,adv_stack_BLUE1_best_short_total,adv_stack_BLUE1_best_short_lo,adv_stack_BLUE1_best_short_hi,adv_stack_BLUE1_best_short_avg_move,adv_stack_BLUE2_best_long_rate,adv_stack_BLUE2_best_long_total,adv_stack_BLUE2_best_long_lo,adv_stack_BLUE2_best_long_hi,adv_stack_BLUE2_best_long_avg_move,adv_stack_BLUE2_best_short_rate,adv_stack_BLUE2_best_short_total,adv_stack_BLUE2_best_short_lo,adv_stack_BLUE2_best_short_hi,adv_stack_BLUE2_best_short_avg_move,adv_stack_BLUE3_best_long_rate,adv_stack_BLUE3_best_long_total,adv_stack_BLUE3_best_long_lo,adv_stack_BLUE3_best_long_hi,adv_stack_BLUE3_best_long_avg_move,adv_stack_BLUE3_best_short_rate,adv_stack_BLUE3_best_short_total,adv_stack_BLUE3_best_short_lo,adv_stack_BLUE3_best_short_hi,adv_stack_BLUE3_best_short_avg_move,adv_devsig_POST1_best_long_rate,adv_devsig_POST1_best_long_total,adv_devsig_POST1_best_long_lo,adv_devsig_POST1_best_long_hi,adv_devsig_POST1_best_long_avg_move,adv_devsig_POST1_best_short_rate,adv_devsig_POST1_best_short_total,adv_devsig_POST1_best_short_lo,adv_devsig_POST1_best_short_hi,adv_devsig_POST1_best_short_avg_move,adv_devsig_POST2_best_long_rate,adv_devsig_POST2_best_long_total,adv_devsig_POST2_best_long_lo,adv_devsig_POST2_best_long_hi,adv_devsig_POST2_best_long_avg_move,adv_devsig_POST2_best_short_rate,adv_devsig_POST2_best_short_total,adv_devsig_POST2_best_short_lo,adv_devsig_POST2_best_short_hi,adv_devsig_POST2_best_short_avg_move,adv_devsig_BLUE1_best_long_rate,adv_devsig_BLUE1_best_long_total,adv_devsig_BLUE1_best_long_lo,adv_devsig_BLUE1_best_long_hi,adv_devsig_BLUE1_best_long_avg_move,adv_devsig_BLUE1_best_short_rate,adv_devsig_BLUE1_best_short_total,adv_devsig_BLUE1_best_short_lo,adv_devsig_BLUE1_best_short_hi,adv_devsig_BLUE1_best_short_avg_move,adv_devsig_BLUE2_best_long_rate,adv_devsig_BLUE2_best_long_total,adv_devsig_BLUE2_best_long_lo,adv_devsig_BLUE2_best_long_hi,adv_devsig_BLUE2_best_long_avg_move,adv_devsig_BLUE2_best_short_rate,adv_devsig_BLUE2_best_short_total,adv_devsig_BLUE2_best_short_lo,adv_devsig_BLUE2_best_short_hi,adv_devsig_BLUE2_best_short_avg_move,adv_devsig_BLUE3_best_long_rate,adv_devsig_BLUE3_best_long_total,adv_devsig_BLUE3_best_long_lo,adv_devsig_BLUE3_best_long_hi,adv_devsig_BLUE3_best_long_avg_move,adv_devsig_BLUE3_best_short_rate,adv_devsig_BLUE3_best_short_total,adv_devsig_BLUE3_best_short_lo,adv_devsig_BLUE3_best_short_hi,adv_devsig_BLUE3_best_short_avg_move,adv_bench_POST1_best_long_rate,adv_bench_POST1_best_long_total,adv_bench_POST1_best_long_lo,adv_bench_POST1_best_long_hi,adv_bench_POST1_best_long_avg_move,adv_bench_POST1_best_short_rate,adv_bench_POST1_best_short_total,adv_bench_POST1_best_short_lo,adv_bench_POST1_best_short_hi,adv_bench_POST1_best_short_avg_move,adv_bench_POST2_best_long_rate,adv_bench_POST2_best_long_total,adv_bench_POST2_best_long_lo,adv_bench_POST2_best_long_hi,adv_bench_POST2_best_long_avg_move,adv_bench_POST2_best_short_rate,adv_bench_POST2_best_short_total,adv_bench_POST2_best_short_lo,adv_bench_POST2_best_short_hi,adv_bench_POST2_best_short_avg_move,adv_bench_BLUE1_best_long_rate,adv_bench_BLUE1_best_long_total,adv_bench_BLUE1_best_long_lo,adv_bench_BLUE1_best_long_hi,adv_bench_BLUE1_best_long_avg_move,adv_bench_BLUE1_best_short_rate,adv_bench_BLUE1_best_short_total,adv_bench_BLUE1_best_short_lo,adv_bench_BLUE1_best_short_hi,adv_bench_BLUE1_best_short_avg_move,adv_bench_BLUE2_best_long_rate,adv_bench_BLUE2_best_long_total,adv_bench_BLUE2_best_long_lo,adv_bench_BLUE2_best_long_hi,adv_bench_BLUE2_best_long_avg_move,adv_bench_BLUE2_best_short_rate,adv_bench_BLUE2_best_short_total,adv_bench_BLUE2_best_short_lo,adv_bench_BLUE2_best_short_hi,adv_bench_BLUE2_best_short_avg_move,adv_bench_BLUE3_best_long_rate,adv_bench_BLUE3_best_long_total,adv_bench_BLUE3_best_long_lo,adv_bench_BLUE3_best_long_hi,adv_bench_BLUE3_best_long_avg_move,adv_bench_BLUE3_best_short_rate,adv_bench_BLUE3_best_short_total,adv_bench_BLUE3_best_short_lo,adv_bench_BLUE3_best_short_hi,adv_bench_BLUE3_best_short_avg_move,corr,beta
VDE,QQQ,5,60,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,45,-3.0,0.0,1.0537,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,10,0.0,0.0,0.985,,,,,,0.7333,15,-0.4,-0.4,0.9345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,24,0.0,0.0,0.87,,,,,,,,,,,,,,,,0.6136,44,-3.0,0.0,1.0389,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3226,-0.1917
VEA,QQQ,26,60,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7857,14,-3.0,-3.0,1.4736,1.0,10,0.0,0.0,-1.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7143,14,-3.0,-3.0,1.291,,,,,,,,,,,,,,,,0.6667,27,-3.0,-3.0,0.8572,,,,,,0.7222,18,0.0,0.0,1.2615,,,,,,,,,,,,,,,,0.9167,12,-3.0,-3.0,1.6736,0.9545,22,0.0,0.0,-1.5381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,10,0.4,0.4,-1.6143,0.6316,19,-3.0,-3.0,0.8783,,,,,,0.6486,37,-3.0,0.0,0.9971,,,,,,0.7,20,0.0,0.0,1.2436,,,,,,,,,,,,,,,,,,,,,1.0,13,0.0,0.0,-1.3931,0.7987,0.693
VECO,SOXX,31,60,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8182,11,-3.0,-3.0,3.4033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6364,11,6.0,6.0,1.68,,,,,,,,,,,,,,,,0.6667,27,3.0,3.0,2.6667,,,,,,0.6429,28,-6.0,-3.0,3.1333,,,,,,0.8333,12,-6.0,-6.0,4.99,0.7083,24,0.0,3.0,-3.5653,0.6429,56,-1.2,-0.8,1.915,0.875,16,0.8,0.8,-2.3093,0.6739,46,-1.2,-0.8,2.1977,0.7143,14,0.8,0.8,-2.839,0.6552,29,0.0,0.0,3.0842,0.6429,14,0.4,0.4,-1.5989,0.8,10,-0.8,-0.8,3.4488,,,,,,,,,,,0.625,32,-0.4,0.0,-3.5735,0.6136,44,3.0,3.0,1.9078,0.6038,53,0.0,0.0,-1.7131,,,,,,,,,,,0.7241,29,3.0,3.0,2.7376,,,,,,0.8,15,3.0,3.0,2.9783,,,,,,0.6875,16,-3.0,-3.0,6.0009,0.6944,36,0.0,3.0,-4.6424,0.8118,0.739
VEEA,SOXX,34,58,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,10,-3.0,-3.0,4.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7143,14,0.0,0.0,9.205,,,,,,0.7333,15,0.0,0.0,4.4109,0.7273,22,-3.0,-3.0,-3.7781,,,,,,0.6364,11,6.0,6.0,-6.7443,,,,,,0.7143,14,-3.0,-3.0,-4.885,,,,,,,,,,,,,,,,,,,,,0.6,10,-1.2,-1.2,4.9533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6667,21,3.0,3.0,5.0721,0.6842,19,-6.0,-6.0,-3.2223,0.6667,12,3.0,3.0,4.2525,0.625,16,-6.0,-6.0,-4.235,,,,,,0.6774,31,-6.0,-3.0,-5.6929,0.6,15,0.0,0.0,14.4556,,,,,,,,,,,,,,,,0.1197,0.0684
VEEE,IWM,20,35,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,10,0.0,0.0,10.6233,,,,,,,,,,,0.9231,13,-3.0,-3.0,-5.8383,,,,,,0.8261,23,51.0,51.0,-92.4874,,,,,,0.8095,21,51.0,51.0,-164.75,,,,,,0.8235,17,51.0,51.0,-205.0886,,,,,,0.8182,11,51.0,51.0,-298.3567,0.7222,18,-0.8,-0.8,8.1169,0.6931,101,-0.4,0.4,-5.6969,0.7,20,-0.8,-0.8,11.5843,0.7111,90,-0.4,0.4,-8.3945,0.8462,13,-0.8,-0.8,11.5845,0.726,73,-0.4,0.4,-10.0147,,,,,,0.8571,21,-0.4,-0.4,-15.1756,0.8571,21,0.4,0.4,21.3444,0.8333,12,-0.4,-0.4,-23.896,,,,,,0.6627,83,-3.0,-3.0,-12.988,,,,,,0.6625,80,-3.0,-3.0,-15.7858,,,,,,0.6404,114,-3.0,0.0,-25.7504,,,,,,0.6364,88,-3.0,0.0,-52.9818,0.625,48,-3.0,-3.0,27.278,0.6774,31,0.0,0.0,-33.5471,-0.0636,-0.2208
VEEV,IGV,24,60,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,10,-3.0,-3.0,2.0175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,32,3.0,6.0,1.532,,,,,,0.6842,19,3.0,3.0,2.0792,0.619,42,0.0,0.0,-1.2196,0.7692,13,3.0,3.0,2.035,,,,,,,,,,,,,,,,0.8125,16,-3.0,-3.0,1.6646,0.875,16,0.0,0.0,-1.6386,0.6316,19,-0.8,-0.8,0.9533,0.6071,28,-0.4,-0.4,-1.1829,0.6316,19,0.0,0.0,1.3567,0.6111,18,-0.8,-0.8,-1.2882,0.6,20,-0.4,-0.4,1.2708,,,,,,,,,,,,,,,,0.7273,11,0.0,0.0,2.58,0.7,10,-0.8,-0.8,-2.4929,,,,,,,,,,,0.619,21,3.0,3.0,2.1877,,,,,,0.6552,29,0.0,0.0,1.2726,,,,,,0.7333,15,0.0,0.0,1.1927,0.6,15,-3.0,-3.0,-2.0667,0.6667,15,-3.0,-3.0,2.303,,,,,,0.6484,0.7172
VEGI,IWM,1,43,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.467,0.1314
VELL,QQQ,11,23,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6667,18,0.0,0.0,5.5,,,,,,0.625,16,0.0,0.0,7.112,0.6429,14,-3.0,-3.0,-8.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6205,2.8445
VELO,QQQ,40,60,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,15,0.0,0.0,1.6078,0.6,10,-3.0,-3.0,-1.09,0.6923,13,0.0,0.0,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,0.7619,21,-3.0,-3.0,10.0325,0.7857,14,0.0,0.0,-10.8391,0.6581,117,3.0,9.0,3.0801,0.6232,69,-12.0,-9.0,-2.1656,0.6562,128,3.0,12.0,4.1052,0.625,56,-3.0,-3.0,-5.1714,0.6303,119,3.0,12.0,4.9024,0.6627,83,-9.0,-6.0,-3.1255,0.625,48,0.0,0.0,7.246,0.6,35,-6.0,-6.0,-3.9419,0.9286,28,-12.0,-9.0,10.1662,0.7273,33,6.0,9.0,-7.4888,0.75,12,2.0,2.0,2.4756,0.6538,26,-5.2,-4.8,-2.3129,0.6522,23,1.6,2.0,4.316,0.7241,29,-5.2,-4.8,-2.8195,0.8462,13,2.0,2.0,6.1873,0.7391,23,-5.2,-4.8,-2.6976,0.7,30,0.0,0.8,6.6757,0.6364,11,20.0,20.0,-31.0257,,,,,,0.9167,12,20.0,20.0,-36.3964,,,,,,,,,,,,,,,,0.6,10,3.0,3.0,-1.35,,,,,,,,,,,,,,,,,,,,,0.6706,85,-3.0,-3.0,10.3979,0.6204,108,0.0,0.0,-11.237,0.7248,2.0428
VENU,SPY,4,60,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6301,73,-3.0,0.0,-2.1198,,,,,,0.7692,13,-6.0,-6.0,-2.185,,,,,,0.7143,14,-3.0,-3.0,-3.534,,,,,,,,,,,,,,,,,,,,,0.6,15,0.0,0.0,2.9789,0.6486,37,-1.2,-0.4,-2.0871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,25,-3.0,-3.0,-3.21,,,,,,,,,,,,,,,,,,,,,0.2813,0.4384
VEON,QQQ,1,55,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2362,0.1399
VERA,XBI,9,60,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,10,-9.0,-9.0,2.8043,0.7,10,6.0,6.0,-3.4843,0.68,25,3.0,3.0,2.1535,,,,,,0.7692,13,3.0,3.0,2.823,,,,,,,,,,,,,,,,,,,,,,,,,,0.8235,17,-1.2,-1.2,1.5493,0.6842,19,0.0,0.0,-1.3685,0.7143,35,-1.2,-0.8,1.8052,0.8,15,0.0,0.0,-1.9317,0.8,10,-1.2,-1.2,2.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6452,31,-3.0,-3.0,2.084,,,,,,0.8333,18,0.0,0.0,3.2693,,,,,,,,,,,,,,,,0.5938,0.778
VERI,IGV,37,60,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,10,-3.0,-3.0,0.9633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6842,19,-3.0,-3.0,4.95,,,,,,0.6667,15,-9.0,-9.0,1.665,,,,,,,,,,,,,,,,,,,,,0.6667,60,0.0,0.0,-2.5902,,,,,,0.6389,36,0.0,0.0,-3.0096,0.6,15,-3.0,-3.0,3.5044,0.7241,29,0.0,3.0,-3.7052,0.6154,26,0.8,0.8,1.9244,0.6061,33,0.0,0.0,-1.7935,0.8,10,-2.4,-2.4,2.0675,0.7,40,-2.0,-1.2,-2.0029,,,,,,0.6585,41,0.0,0.4,-2.0052,0.7273,11,0.8,0.8,4.6263,0.6667,27,-0.8,-0.4,-2.4783,,,,,,,,,,,,,,,,0.75,12,-6.0,-6.0,-1.87,,,,,,0.6316,95,0.0,0.0,-2.083,,,,,,,,,,,0.6383,47,-3.0,-3.0,3.1607,0.6591,44,0.0,0.0,-2.5634,,,,,,,,,,,0.101,0.0736
VERU,XBI,18,57,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,25,-9.0,-6.0,-2.0147,,,,,,0.7273,11,-9.0,-9.0,-4.2413,,,,,,0.6923,13,0.0,0.0,-5.6333,,,,,,,,,,,,,,,,,,,,,0.6,10,-1.2,-1.2,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6081,74,-3.0,0.0,-4.8198,,,,,,0.6897,29,-3.0,-3.0,-4.0185,,,,,,0.7619,21,-3.0,-3.0,-5.7538,,,,,,,,,,,,,,,,,,,,,0.3719,0.32
VERX,IGV,3,60,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6818,22,3.0,3.0,-1.7173,,,,,,0.6,15,3.0,3.0,-2.4722,0.6667,18,0.0,0.0,2.0733,,,,,,,,,,,,,,,,,,,,,,,,,,0.697,33,-0.4,0.0,1.5587,0.6471,17,0.4,0.4,-1.2755,0.8182,11,-0.4,-0.4,1.6989,0.6154,13,-1.2,-1.2,-1.8838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7895,19,3.0,3.0,2.1033,,,,,,0.6471,17,3.0,3.0,2.2945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7654,0.9926
VET,XOP,8,60,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6061,33,0.0,0.0,1.248,0.6154,13,3.0,3.0,-0.9838,,,,,,0.6829,41,-3.0,-3.0,-1.61,0.6774,31,0.0,0.0,1.501,0.7222,18,-3.0,-3.0,-1.6262,,,,,,,,,,,,,,,,,,,,,0.6957,23,0.0,0.4,1.2694,0.6,20,-0.4,-0.4,-1.2617,0.6,15,0.4,0.4,1.19,0.6429,14,-0.8,-0.8,-1.2311,0.75,12,0.0,0.0,1.1678,0.75,12,-0.4,-0.4,-1.6522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6957,46,-3.0,-3.0,-1.5072,0.6875,32,0.0,0.0,1.3964,0.6818,22,-3.0,-3.0,-1.59,,,,,,,,,,,,,,,,,,,,,0.9072,1.3951
VEU,QQQ,23,60,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333,12,-3.0,-3.0,1.916,1.0,10,0.0,0.0,-1.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,12,-3.0,-3.0,1.7378,,,,,,0.6,20,-3.0,-3.0,0.79,,,,,,0.7,20,-3.0,-3.0,0.8764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,16,-3.0,-3.0,0.81,,,,,,0.6429,28,-3.0,0.0,1.005,,,,,,,,,,,,,,,,,,,,,,,,,,0.6154,13,-3.0,-3.0,1.765,,,,,,0.84,0.7749
