ticker,cls,sign,total,mean_pnl,median_pnl,wins,win_rate,win_rate_lb,pnl_lb,gamma,gamma_n,gamma_mean,gamma_rate,alpha,sigma
SKHU,PRINT,pos,4,22.868093,20.514454,4,1.0,0.5100999795960008,12.279937695857452,,,,,0.7583985924720764,
SKHX,EXIT04,neg,10,9.01602,7.928451,8,0.8,0.49015684672072346,3.748288883233526,0.5,10.0,9.016019821166992,0.8,1.4096952676773071,
SKHX,EXIT04,pos,4,21.631914,19.749668,4,1.0,0.5100999795960008,9.746295964296177,,,,,0.9440785646438599,
SKHX,EXIT07,neg,10,10.580223,7.246005,9,0.9,0.5958436145024278,3.772091329054808,0.5,10.0,10.58022403717041,0.9,1.4096952676773071,
SKHX,EXIT07,pos,4,23.560125,22.358557,4,1.0,0.5100999795960008,12.42346855881894,,,,,0.9440785646438599,
SKHX,EXIT18,neg,13,0.5224376,0.11968613,7,0.5384615384615384,0.29143432431832045,-1.376581999508272,,,,,1.4096952676773071,
SKHX,EXIT18,pos,5,-0.4601432,-0.7547221,2,0.4,0.11761823115925325,-3.1750040355105176,,,,,0.9440785646438599,
SKHX,EXIT21,neg,9,-1.1225803,-0.48270607,4,0.4444444444444444,0.188775429471914,-4.623132486576495,,,,,1.4096952676773071,
SKHX,EXIT21,pos,4,-5.406123,-1.1869082,1,0.25,0.045586062644636216,-16.356534296523236,,,,,0.9440785646438599,
SKHX,PRINT,neg,10,11.685822,13.414957,9,0.9,0.5958436145024278,5.234319040393559,0.5,10.0,11.685821533203125,0.9,1.4096952676773071,
SKHX,PRINT,pos,4,22.704165,20.460667,4,1.0,0.5100999795960008,11.827054059262904,,,,,0.9440785646438599,
SKHY,EXIT04,neg,11,5.178412,4.397476,9,0.8181818181818182,0.5230138624217553,2.0439769756963266,0.5,11.0,5.178411960601807,0.8181818181818182,0.63304603099823,
SKHY,EXIT04,pos,5,14.994122,10.71932,5,1.0,0.565508505247919,5.8864994197114555,,,,,0.2947501838207245,
SKHY,EXIT07,neg,11,6.21807,3.5199919,10,0.9090909090909091,0.6226353745137962,2.627004296899249,0.5,11.0,6.2180705070495605,0.9090909090909091,0.63304603099823,
SKHY,EXIT07,pos,5,15.970151,11.643856,5,1.0,0.565508505247919,6.766343338583686,,,,,0.2947501838207245,
SKHY,EXIT18,neg,14,0.22034882,0.03338945,7,0.5,0.2679886791947528,-0.6855495944652248,,,,,0.63304603099823,
SKHY,EXIT18,pos,5,1.1260555,-0.5203295,2,0.4,0.11761823115925325,-2.1381029221062113,,,,,0.2947501838207245,
SKHY,EXIT21,neg,10,-0.15389962,0.28750062,5,0.5,0.2365895936154873,-2.0295765671969472,,,,,0.63304603099823,
SKHY,EXIT21,pos,5,-1.6698325,0.021025658,3,0.6,0.23071993220883702,-5.6299046854009145,,,,,0.2947501838207245,
SKHY,PRINT,neg,11,7.0617085,6.9856462,10,0.9090909090909091,0.6226353745137962,3.3059219287263004,0.5,11.0,7.061707973480225,0.9090909090909091,0.63304603099823,
SKHY,PRINT,pos,5,15.750341,10.808422,5,1.0,0.565508505247919,6.3834071052971275,,,,,0.2947501838207245,
SKHZ,EXIT04,neg,4,10.478466,8.988741,4,1.0,0.5100999795960008,4.249906251418866,,,,,0.4444475471973419,
SKHZ,EXIT04,pos,10,4.2507153,3.6001348,8,0.8,0.49015684672072346,1.3792293064753958,0.5,10.0,4.250715255737305,0.8,1.575935184955597,
SKHZ,EXIT07,neg,4,11.667952,11.074163,4,1.0,0.5100999795960008,6.1130695948832505,,,,,0.4444475471973419,
SKHZ,EXIT07,pos,10,5.2318215,3.7365327,9,0.9,0.5958436145024278,1.6105264481033927,0.5,10.0,5.231821537017822,0.9,1.575935184955597,
SKHZ,EXIT18,neg,4,-0.18848467,-0.34748912,1,0.25,0.045586062644636216,-1.3631529065704835,,,,,0.4444475471973419,
SKHZ,EXIT18,pos,12,0.12500721,0.45022127,7,0.5833333333333334,0.3195073356553728,-1.2207102509157148,,,,,1.575935184955597,
SKHZ,EXIT21,neg,4,-1.567988,-0.28994823,2,0.5,0.15003570882017145,-5.065574167741087,,,,,0.4444475471973419,
SKHZ,EXIT21,pos,9,-0.5257507,-0.3189788,4,0.4444444444444444,0.188775429471914,-2.669897256809602,,,,,1.575935184955597,
SKHZ,PRINT,neg,4,11.409035,10.472296,4,1.0,0.5100999795960008,5.871071081244992,,,,,0.4444475471973419,
SKHZ,PRINT,pos,10,5.782472,6.5535154,9,0.9,0.5958436145024278,2.3972647696063,0.5,10.0,5.782472133636475,0.9,1.575935184955597,
SKIL,EXIT07,pos,1,5.4853153,5.4853153,1,1.0,0.20654329147389294,,,,,,0.8766412436962128,
SKIL,EXIT18,neg,2,-1.1406083,-1.1406083,1,0.5,0.09452865480086611,-6.258558158874512,,,,,0.9547784924507141,
SKIL,PRINT,neg,14,6.990719,7.658599,12,0.8571428571428571,0.600580922361363,4.440270248394551,0.5,14.0,6.990718364715576,0.8571428571428571,0.9547784924507141,
SKIL,PRINT,pos,17,5.5184774,3.384526,16,0.9411764705882353,0.730174547964372,2.334270055319833,0.5,17.0,5.518477439880371,0.9411764705882353,0.8766412436962128,
SKIN,EXIT04,neg,4,6.2874885,6.89497,4,1.0,0.5100999795960008,4.481182497494061,,,,,1.0814412236213684,
SKIN,EXIT04,pos,4,17.465218,8.525453,4,1.0,0.5100999795960008,-3.325529733520959,,,,,0.10476008430123329,
SKIN,EXIT07,neg,7,3.3423376,2.9239883,6,0.8571428571428571,0.4868654966809702,0.40364225308098023,,,,,1.0814412236213684,
SKIN,EXIT07,pos,7,12.564989,6.2148366,5,0.7142857142857143,0.35892909014821267,-1.7646487764425078,,,,,0.10476008430123329,
SKIN,EXIT18,neg,7,0.3141195,0.0,3,0.42857142857142855,0.1582169222626268,-0.7654420549691914,,,,,1.0814412236213684,
SKIN,EXIT18,pos,3,-2.848192,-3.4166708,0,0.0,0.0,-5.802579831832955,,,,,0.10476008430123329,
SKIN,EXIT21,neg,1,2.7380955,2.7380955,1,1.0,0.20654329147389294,,,,,,1.0814412236213684,
SKIN,EXIT21,pos,1,10.666672,10.666672,1,1.0,0.20654329147389294,,,,,,0.10476008430123329,
SKIN,PRINT,neg,17,5.2319145,4.745614,16,0.9411764705882353,0.730174547964372,3.8176678581648895,0.5,17.0,5.231914520263672,0.9411764705882353,1.0814412236213684,
SKIN,PRINT,pos,18,6.487333,3.431614,14,0.7777777777777778,0.547849735476945,0.975216004215758,0.5,18.0,6.487333297729492,0.7777777777777778,0.10476008430123329,
SKK,EXIT04,pos,1,4.7661004,4.7661004,1,1.0,0.20654329147389294,,,,,,0.39369890093803406,
SKK,EXIT18,neg,2,1.5789483,1.5789483,1,0.5,0.09452865480086611,-1.515790328979492,,,,,1.0526355504989624,
SKK,PRINT,neg,1,15.405972,15.405972,1,1.0,0.20654329147389294,,,,,,1.0526355504989624,
SKK,PRINT,pos,2,19.011074,19.011074,2,1.0,0.3423719528896193,-2.072293529510496,,,,,0.39369890093803406,
SKLZ,EXIT04,neg,1,-0.4553826,-0.4553826,0,0.0,0.0,,,,,,2.0994513034820557,
SKLZ,EXIT04,pos,4,4.0887585,3.9700885,4,1.0,0.5100999795960008,2.031534890295155,,,,,0.6016805768013,
SKLZ,EXIT07,neg,1,1.4033458,1.4033458,1,1.0,0.20654329147389294,,,,,,2.0994513034820557,
SKLZ,EXIT07,pos,2,0.8928771,0.8928771,1,0.5,0.09452865480086611,-3.9233499526977536,,,,,0.6016805768013,
SKLZ,EXIT18,neg,1,0.11048937,0.11048937,1,1.0,0.20654329147389294,,,,,,2.0994513034820557,
SKLZ,EXIT18,pos,2,-0.282987,-0.282987,1,0.5,0.09452865480086611,-3.2662284088134763,,,,,0.6016805768013,
SKLZ,EXIT21,pos,3,-0.74032855,-0.57471466,0,0.0,0.0,-1.4614520081210283,,,,,0.6016805768013,
SKLZ,PRINT,neg,4,2.2379606,1.4315467,4,1.0,0.5100999795960008,0.14791668359861232,,,,,2.0994513034820557,
SKLZ,PRINT,pos,7,3.7806506,4.598194,6,0.8571428571428571,0.4868654966809702,1.2014739317398155,,,,,0.6016805768013,
SKM,EXIT04,neg,16,1.271965,1.4562155,12,0.75,0.5050123107060135,-0.9165716255293699,0.7,13.0,2.3692691326141357,0.9230769230769231,0.6210031708081564,
SKM,EXIT04,pos,17,3.171965,3.6945963,12,0.7058823529411765,0.468664666737861,0.6895365037418655,0.5,17.0,3.171964645385742,0.7058823529411765,0.30235555768013,
SKM,EXIT07,neg,16,1.0150996,0.62169313,9,0.5625,0.3317819560677652,-1.8869343037288346,1.6,9.0,3.6349406242370605,0.7777777777777778,0.6210031708081564,
SKM,EXIT07,pos,17,2.792891,3.664144,11,0.6470588235294118,0.41299966721211817,0.0159408994084429,0.5,17.0,2.792890787124634,0.6470588235294118,0.30235555768013,
SKM,EXIT18,neg,13,0.4714653,0.37313697,10,0.7692307692307693,0.49743126004873084,0.056991313364378515,0.5,13.0,0.4714652895927429,0.7692307692307693,0.6210031708081564,
SKM,EXIT18,pos,10,-0.73812824,-0.86101556,1,0.1,0.01787574951572113,-1.1636535274550022,,,,,0.30235555768013,
SKM,EXIT21,neg,14,-2.8857155,-2.1016045,2,0.14285714285714285,0.04009307373792117,-4.548008178623698,,,,,0.6210031708081564,
SKM,EXIT21,pos,13,-0.92156726,-1.3279319,5,0.38461538461538464,0.17709446581236818,-2.7903090285722842,,,,,0.30235555768013,
SKM,PRINT,neg,17,1.4491733,1.6579192,11,0.6470588235294118,0.41299966721211817,-1.0159105157550745,1.2,13.0,2.747788906097412,0.7692307692307693,0.6210031708081564,
SKM,PRINT,pos,17,2.7042825,3.2267137,11,0.6470588235294118,0.41299966721211817,-0.20452147972823376,1.5,15.0,3.589046001434326,0.6666666666666666,0.30235555768013,
SKRE,EXIT07,neg,2,3.4365945,3.4365945,2,1.0,0.3423719528896193,2.12328498840332,,,,,1.1153664588928223,
SKRE,EXIT18,neg,1,-1.1713021,-1.1713021,0,0.0,0.0,,,,,,1.1153664588928223,
SKRE,EXIT18,pos,2,0.2018826,0.2018826,1,0.5,0.09452865480086611,-0.19380729675292968,,,,,4.815047264099121,
SKRE,EXIT21,neg,1,-0.326797,-0.326797,0,0.0,0.0,,,,,,1.1153664588928223,
SKRE,PRINT,neg,10,3.1832936,2.7545252,10,1.0,0.7224598312333834,1.6513024314686702,0.5,10.0,3.183293581008911,1.0,1.1153664588928223,
SKRE,PRINT,pos,4,4.5225177,3.8884974,4,1.0,0.5100999795960008,2.280729080562266,,,,,4.815047264099121,
SKT,EXIT04,neg,1,1.1668122,1.1668122,1,1.0,0.20654329147389294,,,,,,1.4021977583567302,
SKT,EXIT07,neg,2,2.1910682,2.1910682,2,1.0,0.3423719528896193,0.7881806898117067,,,,,1.4021977583567302,
SKT,EXIT07,pos,1,5.121646,5.121646,1,1.0,0.20654329147389294,,,,,,0.6181480586528778,
SKT,PRINT,neg,13,1.4970622,1.1143185,13,1.0,0.7718981569447084,0.6944328583392823,0.5,13.0,1.497062087059021,1.0,1.4021977583567302,
SKT,PRINT,pos,14,1.4515784,0.7855706,12,0.8571428571428571,0.600580922361363,0.46698248092552663,0.5,14.0,1.4515783786773682,0.8571428571428571,0.6181480586528778,
SKUU,EXIT04,neg,10,8.726052,9.792473,8,0.8,0.49015684672072346,3.521363096138776,0.5,10.0,8.726051330566406,0.8,1.007422685623169,
SKUU,EXIT04,pos,4,21.440935,19.429619,4,1.0,0.5100999795960008,10.453021169370036,,,,,0.08669333904981613,
SKUU,EXIT07,neg,10,10.509853,7.0406437,9,0.9,0.5958436145024278,3.779484164322386,0.5,10.0,10.50985336303711,0.9,1.007422685623169,
SKUU,EXIT07,pos,4,23.31002,22.258732,4,1.0,0.5100999795960008,12.30478561361719,,,,,0.08669333904981613,
SKUU,EXIT18,neg,13,0.52328783,0.14419937,7,0.5384615384615384,0.29143432431832045,-1.3641710994171006,,,,,1.007422685623169,
SKUU,EXIT18,pos,4,-0.935017,-1.1956131,1,0.25,0.045586062644636216,-4.361042279227441,,,,,0.08669333904981613,
SKUU,EXIT21,neg,9,-1.0951805,-0.5794258,4,0.4444444444444444,0.188775429471914,-4.499838194108436,,,,,1.007422685623169,
SKUU,EXIT21,pos,4,-5.4528317,-1.3432794,2,0.5,0.15003570882017145,-16.30517209988222,,,,,0.08669333904981613,
SKUU,PRINT,neg,10,11.679284,12.682415,9,0.9,0.5958436145024278,5.266706566285602,0.5,10.0,11.679285049438477,0.9,1.007422685623169,
SKUU,PRINT,pos,4,22.600096,20.432415,4,1.0,0.5100999795960008,11.723859654542698,,,,,0.08669333904981613,
SKWD,EXIT04,pos,1,0.6664778,0.6664778,1,1.0,0.20654329147389294,,,,,,0.3604961633682251,
SKWD,EXIT07,neg,1,4.4236245,4.4236245,1,1.0,0.20654329147389294,,,,,,1.5844387412071228,
SKWD,EXIT18,pos,2,0.6439307,0.6439307,1,0.5,0.09452865480086611,-1.5433063030242917,,,,,0.3604961633682251,
SKWD,PRINT,neg,11,2.9011555,2.8706975,10,0.9090909090909091,0.6226353745137962,1.9043460229004525,0.5,11.0,2.901155710220337,0.9090909090909091,1.5844387412071228,
SKWD,PRINT,pos,22,2.144545,2.0289927,20,0.9090909090909091,0.7218461934161421,1.47765045822395,0.5,22.0,2.144545078277588,0.9090909090909091,0.3604961633682251,
SKY,EXIT04,neg,1,3.738763,3.738763,1,1.0,0.20654329147389294,,,,,,3.0193422635396323,
SKY,EXIT04,pos,1,1.6341827,1.6341827,1,1.0,0.20654329147389294,,,,,,1.503469467163086,
SKY,EXIT07,pos,2,4.90585,4.90585,2,1.0,0.3423719528896193,0.7363227272033699,,,,,1.503469467163086,
SKY,PRINT,neg,16,2.327231,2.413537,14,0.875,0.6397666856325172,1.4246326909731772,0.5,16.0,2.32723069190979,0.875,3.0193422635396323,
SKY,PRINT,pos,18,3.0684247,3.445065,16,0.8888888888888888,0.6719975513339578,1.850478078110818,0.5,18.0,3.068424701690674,0.8888888888888888,1.503469467163086,
SKYA,EXIT04,neg,9,7.9553127,7.9265747,8,0.8888888888888888,0.5649937852319398,4.534690144750943,0.5,9.0,7.955312728881836,0.8888888888888888,1.73163503408432,
SKYA,EXIT04,pos,7,4.2836614,4.8151407,5,0.7142857142857143,0.35892909014821267,-0.16534724100570752,,,,,2.3334176925497254e-06,
SKYA,EXIT07,neg,3,16.437973,12.727272,3,1.0,0.4384939195509822,8.0755821612515,,,,,1.73163503408432,
SKYA,EXIT07,pos,4,0.1465742,-0.383155,2,0.5,0.15003570882017145,-5.2500871300761425,,,,,2.3334176925497254e-06,
SKYA,EXIT18,neg,3,1.951383,1.7241449,3,1.0,0.4384939195509822,0.7039908234803913,,,,,1.73163503408432,
SKYA,EXIT18,pos,2,-2.654224,-2.654224,1,0.5,0.09452865480086611,-13.201952247619626,,,,,2.3334176925497254e-06,
SKYA,EXIT21,neg,1,0.0,0.0,0,0.0,0.0,,,,,,1.73163503408432,
SKYA,EXIT21,pos,3,-1.7824469,-1.7241468,0,0.0,0.0,-3.8332577146875457,,,,,2.3334176925497254e-06,
SKYA,PRINT,neg,18,5.5071874,6.472419,15,0.8333333333333334,0.6077750036164077,3.0487991022076795,0.5,18.0,5.507187366485596,0.8333333333333334,1.73163503408432,
SKYA,PRINT,pos,15,2.7498045,2.6946573,9,0.6,0.357464427565077,0.222861890966493,0.5,15.0,2.749804735183716,0.6,2.3334176925497254e-06,
SKYE,EXIT04,neg,2,6.226837,6.226837,2,1.0,0.3423719528896193,5.891452379226685,,,,,0.0187218189284503,
SKYE,EXIT04,pos,3,5.24169,5.355348,3,1.0,0.4384939195509822,4.3612044580741,,,,,0.47427117824554443,
SKYE,EXIT07,neg,6,1.9069669,2.25823,4,0.6666666666666666,0.2999883213415286,0.08035262681903022,,,,,0.0187218189284503,
SKYE,EXIT07,pos,2,5.1406674,5.1406674,2,1.0,0.3423719528896193,1.6034967613220217,,,,,0.47427117824554443,
SKYE,EXIT18,neg,7,0.36407566,0.21918178,6,0.8571428571428571,0.4868654966809702,-0.4241609410939098,,,,,0.0187218189284503,
SKYE,EXIT18,pos,2,-0.30432945,-0.30432945,1,0.5,0.09452865480086611,-3.92728982925415,,,,,0.47427117824554443,
SKYE,PRINT,neg,17,3.937417,3.1447177,15,0.8823529411764706,0.6566315750229009,1.6430183541580918,0.5,17.0,3.9374170303344727,0.8823529411764706,0.0187218189284503,
SKYE,PRINT,pos,10,3.9838421,3.23984,10,1.0,0.7224598312333834,2.6240491376821042,0.5,10.0,3.983842372894287,1.0,0.47427117824554443,
SKYH,EXIT04,neg,1,2.0020945,2.0020945,1,1.0,0.20654329147389294,,,,,,7.65351273912529e-07,
SKYH,EXIT04,pos,1,-0.016047,-0.016047,0,0.0,0.0,,,,,,0.3871909976005554,
SKYH,EXIT18,neg,1,0.40485787,0.40485787,1,1.0,0.20654329147389294,,,,,,7.65351273912529e-07,
SKYH,EXIT18,pos,2,-0.24850512,-0.24850512,0,0.0,0.0,-0.7355751419067382,,,,,0.3871909976005554,
SKYH,EXIT21,pos,1,-4.679553,-4.679553,0,0.0,0.0,,,,,,0.3871909976005554,
SKYH,PRINT,neg,11,1.8186785,1.8231585,11,1.0,0.7411599827511859,1.4365711915449262,0.5,11.0,1.818678379058838,1.0,7.65351273912529e-07,
SKYH,PRINT,pos,16,2.1610475,2.2132583,16,1.0,0.8063865817272801,1.4866799131646804,0.5,16.0,2.1610474586486816,1.0,0.3871909976005554,
SKYQ,EXIT04,neg,23,10.002652,9.931246,22,0.9565217391304348,0.7900841350594088,6.8291845226105465,0.5,23.0,10.002652168273926,0.9565217391304348,4.304239273071289,
SKYQ,EXIT04,pos,14,26.183998,25.18474,14,1.0,0.7846829880728186,16.00700819483844,0.5,14.0,26.18400001525879,1.0,0.7374619841575623,
SKYQ,EXIT07,neg,23,9.188834,9.09091,19,0.8260869565217391,0.6286194521470434,5.898962942576722,0.5,23.0,9.188834190368652,0.8260869565217391,4.304239273071289,
SKYQ,EXIT07,pos,14,27.760502,24.805965,14,1.0,0.7846829880728186,17.87304752971572,0.5,14.0,27.760501861572266,1.0,0.7374619841575623,
SKYQ,EXIT18,neg,29,-0.12765004,0.0,13,0.4482758620689655,0.2841291114874579,-1.0092374978764287,,,,,4.304239273071289,
SKYQ,EXIT18,pos,17,-1.5796002,-0.37333202,6,0.35294117647058826,0.17309486143904904,-5.315175015470949,,,,,0.7374619841575623,
SKYQ,EXIT21,neg,15,1.1098784,1.0928955,10,0.6666666666666666,0.4171312515121298,-0.5489518130919462,,,,,4.304239273071289,
SKYQ,EXIT21,pos,12,1.3546743,0.47393417,6,0.5,0.2537781703934222,-2.1075789698692815,,,,,0.7374619841575623,
SKYQ,PRINT,neg,23,9.855697,8.805947,20,0.8695652173913043,0.678721020269818,6.070081470150638,0.5,23.0,9.855695724487305,0.8695652173913043,4.304239273071289,
SKYQ,PRINT,pos,14,28.397568,26.996574,14,1.0,0.7846829880728186,17.76381642099582,0.5,14.0,28.397565841674805,1.0,0.7374619841575623,
SKYT,EXIT04,neg,8,1.2996862,1.3141358,5,0.625,0.3057378545838018,-0.5079880646379473,,,,,0.4018826186656952,
SKYT,EXIT04,pos,5,3.8520982,4.2554407,5,1.0,0.565508505247919,2.704701204421503,,,,,1.4794242978096008,
SKYT,EXIT07,neg,7,2.747233,3.6483302,7,1.0,0.6456611570247934,1.476911666044403,,,,,0.4018826186656952,
SKYT,EXIT07,pos,5,3.8747501,4.0094604,5,1.0,0.565508505247919,2.0265336649489347,,,,,1.4794242978096008,
SKYT,EXIT18,neg,4,-0.8926143,-1.3625515,1,0.25,0.045586062644636216,-2.207701976565742,,,,,0.4018826186656952,
SKYT,EXIT18,pos,4,0.72844625,0.8541397,3,0.75,0.30063605244263664,0.22318283279136142,,,,,1.4794242978096008,
SKYT,EXIT21,neg,4,-1.0856988,-0.9637948,0,0.0,0.0,-2.329675189255091,,,,,0.4018826186656952,
SKYT,EXIT21,pos,3,-0.1056602,-0.078142166,1,0.3333333333333333,0.061490315276160515,-0.5991119652465687,,,,,1.4794242978096008,
SKYT,PRINT,neg,18,1.7202891,1.4190241,12,0.6666666666666666,0.4374906934425036,0.5231914329766969,0.5,18.0,1.7202891111373901,0.6666666666666666,0.4018826186656952,
SKYT,PRINT,pos,9,3.5351684,4.034516,9,1.0,0.7008472464490406,2.6060082305293113,0.5,9.0,3.535168170928955,1.0,1.4794242978096008,
SKYW,EXIT07,neg,1,-0.11178881,-0.11178881,0,0.0,0.0,,,,,,0.09771768376231194,
SKYW,EXIT07,pos,1,1.9786133,1.9786133,1,1.0,0.20654329147389294,,,,,,0.7072851061820984,
SKYW,EXIT18,pos,2,0.5635469,0.5635469,2,1.0,0.3423719528896193,-0.16213840484619135,,,,,0.7072851061820984,
SKYW,EXIT21,neg,1,0.0,0.0,0,0.0,0.0,,,,,,0.09771768376231194,
SKYW,PRINT,neg,12,2.0780535,2.4378195,11,0.9166666666666666,0.6461140782014047,1.1373008940900038,0.5,12.0,2.0780537128448486,0.9166666666666666,0.09771768376231194,
SKYW,PRINT,pos,19,2.6032343,2.571139,18,0.9473684210526315,0.7536078466345479,1.7488180098087653,0.5,19.0,2.603234052658081,0.9473684210526315,0.7072851061820984,
SKYX,EXIT04,neg,5,8.06007,7.6772933,5,1.0,0.565508505247919,3.468915130758118,,,,,0.47848349809646606,
SKYX,EXIT04,pos,10,5.523152,4.7537656,10,1.0,0.7224598312333834,2.756523125168049,0.5,10.0,5.5231523513793945,1.0,0.42166977127393085,
SKYX,EXIT07,neg,6,7.8330965,7.737007,6,1.0,0.6096569663469354,4.478152858328567,,,,,0.47848349809646606,
SKYX,EXIT07,pos,8,4.432387,3.4873393,6,0.75,0.40926987910258916,0.651531316522453,0.5,8.0,4.432386875152588,0.75,0.42166977127393085,
SKYX,EXIT18,neg,2,2.4573078,2.4573078,2,1.0,0.3423719528896193,1.6197902822494508,,,,,0.47848349809646606,
SKYX,EXIT18,pos,10,0.2173817,-0.17699414,4,0.4,0.16817758120350967,-0.8658313024456761,,,,,0.42166977127393085,
SKYX,EXIT21,neg,1,1.6300023,1.6300023,1,1.0,0.20654329147389294,,,,,,0.47848349809646606,
SKYX,EXIT21,pos,2,1.2507567,1.2507567,2,1.0,0.3423719528896193,0.8198898696899415,,,,,0.42166977127393085,
SKYX,PRINT,neg,13,5.4685383,4.752543,13,1.0,0.7718981569447084,3.3908519129504624,0.5,13.0,5.468538761138916,1.0,0.47848349809646606,
SKYX,PRINT,pos,20,4.0493627,3.2258363,17,0.85,0.6395767041130426,2.3031613534992896,0.5,20.0,4.0493621826171875,0.85,0.42166977127393085,
SKYY,EXIT04,pos,3,4.2601976,4.1309867,3,1.0,0.4384939195509822,1.038024300898305,,,,,0.8847920596599579,
SKYY,EXIT07,neg,1,3.0634627,3.0634627,1,1.0,0.20654329147389294,,,,,,0.17552156249682108,
SKYY,EXIT07,pos,2,2.1693125,2.1693125,2,1.0,0.3423719528896193,1.1244177675247193,,,,,0.8847920596599579,
SKYY,EXIT18,neg,1,1.4330361,1.4330361,1,1.0,0.20654329147389294,,,,,,0.17552156249682108,
SKYY,EXIT18,pos,1,-0.09428847,-0.09428847,0,0.0,0.0,,,,,,0.8847920596599579,
SKYY,EXIT21,pos,1,-0.5633153,-0.5633153,0,0.0,0.0,,,,,,0.8847920596599579,
SKYY,PRINT,neg,16,1.2674476,1.0354967,14,0.875,0.6397666856325172,0.5468290124760999,0.5,16.0,1.267447590827942,0.875,0.17552156249682108,
SKYY,PRINT,pos,15,2.210881,1.6173615,15,1.0,0.7961107336956521,1.1446945177383911,0.5,15.0,2.210880994796753,1.0,0.8847920596599579,
SLAB,PRINT,neg,2,0.12755162,0.12755162,1,0.5,0.09452865480086611,-0.18604160189628594,,,,,0.08823696291074157,
SLAB,PRINT,pos,1,0.10654093,0.10654093,1,1.0,0.20654329147389294,,,,,,0.2002837641371621,
SLAI,EXIT04,neg,5,6.2771034,5.247617,4,0.8,0.37552826411853885,-0.3480951868202613,,,,,2.0826940536499023,
SLAI,EXIT04,pos,4,18.79491,13.492588,4,1.0,0.5100999795960008,2.8029014423974985,,,,,1.9462740965536796e-06,
SLAI,EXIT07,neg,3,3.1472957,-0.14666557,1,0.3333333333333333,0.061490315276160515,-7.386248725972271,,,,,2.0826940536499023,
SLAI,EXIT07,pos,3,15.6219,12.694445,3,1.0,0.4384939195509822,1.6181275712111276,,,,,1.9462740965536796e-06,
SLAI,EXIT18,neg,5,0.0034193993,-0.012989044,2,0.4,0.11761823115925325,-2.585403304500883,,,,,2.0826940536499023,
SLAI,EXIT18,pos,1,32.875,32.875,1,1.0,0.20654329147389294,,,,,,1.9462740965536796e-06,
SLAI,EXIT21,pos,2,18.225605,18.225605,2,1.0,0.3423719528896193,-8.89469374656677,,,,,1.9462740965536796e-06,
SLAI,PRINT,neg,13,5.095771,2.9783316,10,0.7692307692307693,0.49743126004873084,0.6449733797994526,0.5,13.0,5.095770835876465,0.7692307692307693,2.0826940536499023,
SLAI,PRINT,pos,5,11.079852,6.2586994,4,0.8,0.37552826411853885,-3.933951169549335,,,,,1.9462740965536796e-06,
SLAIY,EXIT04,neg,5,6.2771034,5.247617,4,0.8,0.37552826411853885,-0.3480951868202613,,,,,2.0826940536499023,
SLAIY,EXIT04,pos,4,18.79491,13.492588,4,1.0,0.5100999795960008,2.8029014423974985,,,,,1.9462740965536796e-06,
SLAIY,EXIT07,neg,3,3.1472957,-0.14666557,1,0.3333333333333333,0.061490315276160515,-7.386248725972271,,,,,2.0826940536499023,
SLAIY,EXIT07,pos,3,15.6219,12.694445,3,1.0,0.4384939195509822,1.6181275712111276,,,,,1.9462740965536796e-06,
SLAIY,EXIT18,neg,5,0.0034193993,-0.012989044,2,0.4,0.11761823115925325,-2.585403304500883,,,,,2.0826940536499023,
SLAIY,EXIT18,pos,1,32.875,32.875,1,1.0,0.20654329147389294,,,,,,1.9462740965536796e-06,
SLAIY,EXIT21,pos,2,18.225605,18.225605,2,1.0,0.3423719528896193,-8.89469374656677,,,,,1.9462740965536796e-06,
SLAIY,PRINT,neg,13,5.095771,2.9783316,10,0.7692307692307693,0.49743126004873084,0.6449733797994526,0.5,13.0,5.095770835876465,0.7692307692307693,2.0826940536499023,
SLAIY,PRINT,pos,5,11.079852,6.2586994,4,0.8,0.37552826411853885,-3.933951169549335,,,,,1.9462740965536796e-06,
SLB,EXIT04,neg,12,2.0213342,1.3056052,12,1.0,0.7574992425007574,1.205057482146846,0.5,12.0,2.021334171295166,1.0,0.3105534166097641,
SLB,EXIT04,pos,10,1.5963367,1.6056857,9,0.9,0.5958436145024278,0.6525944564118088,0.5,10.0,1.5963367223739624,0.9,0.5792359709739685,
SLB,EXIT07,neg,9,2.673315,2.4924662,8,0.8888888888888888,0.5649937852319398,1.441188121230734,0.5,9.0,2.6733148097991943,0.8888888888888888,0.3105534166097641,
SLB,EXIT07,pos,9,2.1241965,2.4023962,9,1.0,0.7008472464490406,1.4497597948509462,0.5,9.0,2.124196767807007,1.0,0.5792359709739685,
SLB,EXIT18,neg,10,0.13441367,0.079873145,10,1.0,0.7224598312333834,0.05703446978661626,0.5,10.0,0.1344136893749237,1.0,0.3105534166097641,
SLB,EXIT18,pos,8,-0.15524533,-0.17977542,1,0.125,0.02241690886329618,-0.24527629017566036,,,,,0.5792359709739685,
SLB,EXIT21,neg,5,0.09653898,0.055842876,4,0.8,0.37552826411853885,-0.1026982324577764,,,,,0.3105534166097641,
SLB,EXIT21,pos,4,-0.194075,-0.11472878,1,0.25,0.045586062644636216,-0.5152002600521679,,,,,0.5792359709739685,
